timestamp,name,hashrate_1m,hashrate_24h,power,efficiency,temp,chipTemp,sharesAccepted,sharesRejected,alive
2025-12-09T07:23:22.142197+00:00,C,7.74653,0.0,147.6029052734375,19.05408,37,52.875,6971,9,True
2025-12-09T07:23:22.142197+00:00,D,7.56101,0.0,147.70068359375,19.53453,35,61.5,4421,14,True
2025-12-09T07:23:22.142197+00:00,E,7.99545,0.0,146.2098388671875,18.28662,34,53.875,2367,7,True
2025-12-09T07:23:22.142197+00:00,F,7.51219,0.0,146.4434814453125,19.49411,32,48.4375,1006,6,True
2025-12-09T07:23:22.142197+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:22.142197+00:00,nerdoct1,11.02834,3.09146,141.25,12.80791,59.9375,0,994,1,True
2025-12-09T07:23:22.142197+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:22.142197+00:00,G,8.22643,0.0,142.34259033203125,17.30307,30,44.1875,1307,1,True
2025-12-09T07:23:27.303665+00:00,A,7.16376,0.0,154.254150390625,21.53256,39,58.25,4747,8,True
2025-12-09T07:23:27.303665+00:00,B,6.12241,0.0,152.401123046875,24.89233,38,53.375,6011,9,True
2025-12-09T07:23:27.303665+00:00,C,7.92486,0.0,147.7581787109375,18.64491,37,52.9375,6972,9,True
2025-12-09T07:23:27.303665+00:00,D,7.40979,0.0,147.544677734375,19.91213,35,61.4375,4422,14,True
2025-12-09T07:23:27.303665+00:00,E,7.39646,0.0,146.2406005859375,19.7717,34,53.8125,2367,7,True
2025-12-09T07:23:27.303665+00:00,F,7.32554,0.0,146.727294921875,20.02955,32,48.4375,1006,6,True
2025-12-09T07:23:27.303665+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:27.303665+00:00,nerdoct1,10.05645,3.09166,141,14.02085,60,0,994,1,True
2025-12-09T07:23:27.303665+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:27.303665+00:00,G,8.24634,0.0,142.3037109375,17.25658,30,44.0625,1307,1,True
2025-12-09T07:23:32.146800+00:00,A,7.21101,0.0,154.409912109375,21.41309,39,58.375,4748,8,True
2025-12-09T07:23:32.146800+00:00,B,6.22574,0.0,152.3153076171875,24.46541,38,53.25,6012,9,True
2025-12-09T07:23:32.146800+00:00,C,7.13983,0.0,147.6690673828125,20.68242,37,52.8125,6973,9,True
2025-12-09T07:23:32.146800+00:00,D,7.27451,0.0,147.4805908203125,20.27362,35,61.5625,4422,14,True
2025-12-09T07:23:32.146800+00:00,E,7.00235,0.0,146.279541015625,20.89006,34,53.9375,2368,7,True
2025-12-09T07:23:32.146800+00:00,F,7.16926,0.0,146.5213623046875,20.43745,32,48.1875,1006,6,True
2025-12-09T07:23:32.146800+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:32.146800+00:00,nerdoct1,10.15648,3.09227,142,13.98122,59.9375,0,994,1,True
2025-12-09T07:23:32.146800+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:32.146800+00:00,G,8.58502,0.0,142.3814697265625,16.58488,30,44.1875,1307,1,True
2025-12-09T07:23:37.005519+00:00,A,7.00377,0.0,154.480224609375,22.05671,39,58.4375,4748,8,True
2025-12-09T07:23:37.005519+00:00,B,7.36946,0.0,152.39306640625,20.67899,38,53.3125,6012,9,True
2025-12-09T07:23:37.005519+00:00,C,8.41282,0.0,147.6029052734375,17.54499,37,52.8125,6973,9,True
2025-12-09T07:23:37.005519+00:00,D,7.23131,0.0,147.556640625,20.40524,35,61.5625,4422,14,True
2025-12-09T07:23:37.005519+00:00,E,6.81786,0.0,146.1319580078125,21.4337,34,53.9375,2368,7,True
2025-12-09T07:23:37.005519+00:00,F,7.07578,0.0,146.6639404296875,20.72759,32,48.3125,1006,6,True
2025-12-09T07:23:37.005519+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:37.005519+00:00,nerdoct1,11.28799,3.09329,140.75,12.469,59.9375,0,994,1,True
2025-12-09T07:23:37.005519+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:37.005519+00:00,G,8.72227,0.0,142.319580078125,16.3168,30,44.3125,1307,1,True
2025-12-09T07:23:42.011472+00:00,A,7.27453,0.0,154.556396484375,21.24624,39,58.375,4749,8,True
2025-12-09T07:23:42.011472+00:00,B,7.42483,0.0,152.4027099609375,20.52609,38,53.375,6012,9,True
2025-12-09T07:23:42.011472+00:00,C,8.48219,0.0,147.6805419921875,17.41066,37,52.875,6973,9,True
2025-12-09T07:23:42.011472+00:00,D,6.45189,0.0,147.556640625,22.87031,35,61.375,4422,14,True
2025-12-09T07:23:42.011472+00:00,E,7.79763,0.0,146.1319580078125,18.74055,34,53.8125,2368,7,True
2025-12-09T07:23:42.011472+00:00,F,7.47128,0.0,146.365478515625,19.59041,32,48.4375,1007,6,True
2025-12-09T07:23:42.011472+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:42.011472+00:00,nerdoct1,10.55662,3.0935,141.25,13.38023,59.9375,0,994,1,True
2025-12-09T07:23:42.011472+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:42.011472+00:00,G,8.76338,0.0,142.42034912109375,16.25175,30,44.125,1307,1,True
2025-12-09T07:23:47.035718+00:00,A,7.66258,0.0,154.3243408203125,20.13999,39,58.25,4751,8,True
2025-12-09T07:23:47.035718+00:00,B,7.23156,0.0,152.3250732421875,21.06394,38,53.375,6012,9,True
2025-12-09T07:23:47.035718+00:00,C,8.04572,0.0,147.6029052734375,18.34552,37,52.75,6973,9,True
2025-12-09T07:23:47.035718+00:00,D,7.03183,0.0,147.6226806640625,20.99351,35,61.5,4422,14,True
2025-12-09T07:23:47.035718+00:00,E,7.91845,0.0,146.1708984375,18.45953,34,53.8125,2368,7,True
2025-12-09T07:23:47.035718+00:00,F,7.92506,0.0,146.443359375,18.47852,32,48.5,1007,6,True
2025-12-09T07:23:47.035718+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:47.035718+00:00,nerdoct1,10.55662,3.0935,141.25,13.38023,60,0,994,1,True
2025-12-09T07:23:47.035718+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:47.035718+00:00,G,8.50703,0.0,142.5369873046875,16.75519,30,44.1875,1307,1,True
2025-12-09T07:23:52.159612+00:00,A,8.19813,0.0,154.4005126953125,18.83362,39,58.25,4751,8,True
2025-12-09T07:23:52.159612+00:00,B,6.63722,0.0,152.401123046875,22.96159,38,53.3125,6012,9,True
2025-12-09T07:23:52.159612+00:00,C,7.54328,0.0,147.525146484375,19.55717,37,52.875,6974,9,True
2025-12-09T07:23:52.159612+00:00,D,6.64105,0.0,147.544921875,22.21711,35,61.4375,4422,14,True
2025-12-09T07:23:52.159612+00:00,E,8.35855,0.0,146.2098388671875,17.49225,34,53.875,2369,7,True
2025-12-09T07:23:52.159612+00:00,F,8.54642,0.0,146.6640625,17.16088,32,48.4375,1007,6,True
2025-12-09T07:23:52.159612+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:52.159612+00:00,nerdoct1,9.27873,3.0939,141.25,15.22299,60,0,994,1,True
2025-12-09T07:23:52.159612+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:52.159612+00:00,G,8.9464,0.0,142.48516845703125,15.92653,30,44.4375,1307,1,True
2025-12-09T07:23:57.276397+00:00,A,8.32039,0.0,154.33203125,18.54866,39,58.25,4751,8,True
2025-12-09T07:23:57.276397+00:00,B,6.23932,0.0,152.4013671875,24.42595,38,53.1875,6012,9,True
2025-12-09T07:23:57.276397+00:00,C,6.73901,0.0,147.7581787109375,21.92579,37,52.6875,6974,9,True
2025-12-09T07:23:57.276397+00:00,D,6.29844,0.0,147.6226806640625,23.43796,35,61.5,4423,14,True
2025-12-09T07:23:57.276397+00:00,E,7.31418,0.0,146.1708984375,19.98459,34,53.8125,2369,7,True
2025-12-09T07:23:57.276397+00:00,F,8.00645,0.0,146.5213623046875,18.30042,32,48.1875,1007,6,True
2025-12-09T07:23:57.276397+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:57.276397+00:00,nerdoct1,9.05549,3.09472,141.25,15.59827,60.0625,0,994,1,True
2025-12-09T07:23:57.276397+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:23:57.276397+00:00,G,9.23896,0.0,142.42034912109375,15.4152,30,44.125,1307,1,True
2025-12-09T07:24:03.440666+00:00,A,7.51421,0.0,154.17626953125,20.51797,39,58.1875,4752,8,True
2025-12-09T07:24:03.440666+00:00,B,6.54635,0.0,152.39306640625,23.27909,38,53.25,6012,9,True
2025-12-09T07:24:03.440666+00:00,C,7.49996,0.0,147.8245849609375,19.71004,37,52.875,6975,9,True
2025-12-09T07:24:03.440666+00:00,D,6.40625,0.0,147.6226806640625,23.04354,35,61.4375,4423,14,True
2025-12-09T07:24:03.440666+00:00,E,7.04731,0.0,146.1708984375,20.74137,34,53.8125,2369,7,True
2025-12-09T07:24:03.440666+00:00,F,8.32516,0.0,146.6639404296875,17.61695,32,48.4375,1007,6,True
2025-12-09T07:24:03.440666+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:03.440666+00:00,nerdoct1,9.24749,3.09533,140.75,15.22035,60,0,994,1,True
2025-12-09T07:24:03.440666+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:03.440666+00:00,G,7.89068,0.0,142.49810791015625,18.05904,30,44.1875,1307,1,True
2025-12-09T07:24:06.430131+00:00,A,6.97319,0.0,154.3226318359375,22.13086,39,58.25,4752,8,True
2025-12-09T07:24:06.430131+00:00,B,7.45789,0.0,152.324951171875,20.42468,38,53.125,6013,9,True
2025-12-09T07:24:06.430131+00:00,C,7.94385,0.0,147.6805419921875,18.59056,37,52.9375,6975,9,True
2025-12-09T07:24:06.430131+00:00,D,6.67243,0.0,147.700439453125,22.13592,35,61.5625,4423,14,True
2025-12-09T07:24:06.430131+00:00,E,6.57917,0.0,146.2095947265625,22.22312,34,53.9375,2370,7,True
2025-12-09T07:24:06.430131+00:00,F,8.41632,0.0,146.599365234375,17.41846,32,48.4375,1007,6,True
2025-12-09T07:24:06.430131+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:06.430131+00:00,nerdoct1,7.90542,3.09553,141.25,17.8675,60,0,994,1,True
2025-12-09T07:24:06.430131+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:06.430131+00:00,G,7.54248,0.0,142.42034912109375,18.88243,30,44.25,1307,1,True
2025-12-09T07:24:11.364616+00:00,A,6.93944,0.0,154.3243408203125,22.23874,39,58.0625,4752,8,True
2025-12-09T07:24:11.364616+00:00,B,8.25983,0.0,152.39306640625,18.4499,38,53.1875,6014,9,True
2025-12-09T07:24:11.364616+00:00,C,8.87337,0.0,147.82568359375,16.65947,37,53,6975,9,True
2025-12-09T07:24:11.364616+00:00,D,7.88393,0.0,147.7786865234375,18.74428,35,61.5,4423,14,True
2025-12-09T07:24:11.364616+00:00,E,7.36429,0.0,146.2406005859375,19.85807,34,53.9375,2371,7,True
2025-12-09T07:24:11.364616+00:00,F,8.019,0.0,146.5213623046875,18.27177,32,48.5,1007,6,True
2025-12-09T07:24:11.364616+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:11.364616+00:00,nerdoct1,7.61566,3.09594,141,18.51447,60,0,994,1,True
2025-12-09T07:24:11.364616+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:11.364616+00:00,G,7.49253,0.0,142.49810791015625,19.01869,30,44.25,1307,1,True
2025-12-09T07:24:16.288500+00:00,A,7.24296,0.0,154.40234375,21.31759,39,58.3125,4753,8,True
2025-12-09T07:24:16.288500+00:00,B,8.48944,0.0,152.2471923828125,17.93371,38,53.125,6014,9,True
2025-12-09T07:24:16.288500+00:00,C,7.57766,0.0,147.89208984375,19.51687,37,53.125,6975,9,True
2025-12-09T07:24:16.288500+00:00,D,7.2973,0.0,147.5584716796875,20.22097,35,61.625,4423,14,True
2025-12-09T07:24:16.288500+00:00,E,7.62063,0.0,146.1708984375,19.18095,34,53.75,2372,7,True
2025-12-09T07:24:16.288500+00:00,F,7.26354,0.0,146.599365234375,20.1829,32,48.4375,1007,6,True
2025-12-09T07:24:16.288500+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:16.288500+00:00,nerdoct1,7.7026,3.09635,140.75,18.27305,60.0625,0,994,1,True
2025-12-09T07:24:16.288500+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:16.288500+00:00,G,8.04934,0.0,142.3814697265625,17.6886,30,44.125,1307,1,True
2025-12-09T07:24:21.267735+00:00,A,7.43088,0.0,154.4022216796875,20.77847,39,58.125,4753,8,True
2025-12-09T07:24:21.267735+00:00,B,8.48623,0.0,152.3153076171875,17.94852,38,53.125,6014,9,True
2025-12-09T07:24:21.267735+00:00,C,7.15555,0.0,147.6702880859375,20.63716,37,52.875,6975,9,True
2025-12-09T07:24:21.267735+00:00,D,7.32515,0.0,147.6226806640625,20.15286,35,61.625,4423,14,True
2025-12-09T07:24:21.267735+00:00,E,7.2497,0.0,146.3653564453125,20.18917,34,53.8125,2372,7,True
2025-12-09T07:24:21.267735+00:00,F,6.83396,0.0,146.5859375,21.44963,32,48.4375,1007,6,True
2025-12-09T07:24:21.267735+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:21.267735+00:00,nerdoct1,7.98763,3.09655,140.5,17.5897,60.0625,0,994,1,True
2025-12-09T07:24:21.267735+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:21.267735+00:00,G,7.40156,0.0,142.48516845703125,19.2507,30,44.125,1307,1,True
2025-12-09T07:24:26.322350+00:00,A,6.75043,0.0,154.480224609375,22.88449,39,58,4754,8,True
2025-12-09T07:24:26.322350+00:00,B,8.012,0.0,152.3931884765625,19.02062,38,53.0625,6014,9,True
2025-12-09T07:24:26.322350+00:00,C,8.00275,0.0,147.6805419921875,18.45372,37,52.9375,6975,9,True
2025-12-09T07:24:26.322350+00:00,D,6.96055,0.0,147.700439453125,21.21965,35,61.5,4424,14,True
2025-12-09T07:24:26.322350+00:00,E,7.02525,0.0,146.302734375,20.82528,34,53.75,2372,7,True
2025-12-09T07:24:26.322350+00:00,F,7.04346,0.0,146.599365234375,20.81355,32,48.5,1007,6,True
2025-12-09T07:24:26.322350+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:26.322350+00:00,nerdoct1,7.94675,3.09736,139.75,17.58581,60,0,995,1,True
2025-12-09T07:24:26.322350+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:26.322350+00:00,G,6.97521,0.0,142.34259033203125,20.40693,30,44.125,1308,1,True
2025-12-09T07:24:31.398348+00:00,A,6.37171,0.0,154.4022216796875,24.23248,39,58.125,4755,8,True
2025-12-09T07:24:31.398348+00:00,B,7.54435,0.0,152.2471923828125,20.18029,38,53.0625,6014,9,True
2025-12-09T07:24:31.398348+00:00,C,8.22237,0.0,147.7581787109375,17.97026,37,52.875,6975,9,True
2025-12-09T07:24:31.398348+00:00,D,7.55314,0.0,147.4786376953125,19.52548,35,61.5625,4425,14,True
2025-12-09T07:24:31.398348+00:00,E,6.81097,0.0,146.2098388671875,21.46681,34,54,2372,7,True
2025-12-09T07:24:31.398348+00:00,F,7.94062,0.0,146.599365234375,18.46195,32,48.5625,1007,6,True
2025-12-09T07:24:31.398348+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:31.398348+00:00,nerdoct1,8.81899,3.09838,141.25,16.01657,60,0,995,1,True
2025-12-09T07:24:31.398348+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:31.398348+00:00,G,6.83862,0.0,142.459228515625,20.83157,30,44.375,1309,1,True
2025-12-09T07:24:36.584941+00:00,A,6.09944,0.0,154.324462890625,25.30141,39,58.1875,4755,8,True
2025-12-09T07:24:36.584941+00:00,B,7.40752,0.0,152.3153076171875,20.56226,38,53.1875,6015,9,True
2025-12-09T07:24:36.584941+00:00,C,8.13493,0.0,147.6702880859375,18.15262,37,53,6975,9,True
2025-12-09T07:24:36.584941+00:00,D,7.55312,0.0,147.6226806640625,19.54459,35,61.625,4425,14,True
2025-12-09T07:24:36.584941+00:00,E,7.1395,0.0,146.20166015625,20.47787,34,53.875,2372,7,True
2025-12-09T07:24:36.584941+00:00,F,8.08456,0.0,146.5859375,18.1316,32,48.5,1007,6,True
2025-12-09T07:24:36.584941+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:36.584941+00:00,nerdoct1,8.34749,3.0992,140.5,16.83141,60.0625,0,995,1,True
2025-12-09T07:24:36.584941+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:36.584941+00:00,G,7.00536,0.0,142.5369873046875,20.34686,30,44.375,1310,1,True
2025-12-09T07:24:41.456222+00:00,A,6.32965,0.0,154.33203125,24.38238,39,58.0625,4755,8,True
2025-12-09T07:24:41.456222+00:00,B,7.54411,0.0,152.3250732421875,20.19126,38,53.125,6015,9,True
2025-12-09T07:24:41.456222+00:00,C,7.72665,0.0,147.6029052734375,19.10309,37,52.9375,6975,9,True
2025-12-09T07:24:41.456222+00:00,D,7.26772,0.0,147.6226806640625,20.31211,35,61.625,4425,14,True
2025-12-09T07:24:41.456222+00:00,E,7.01032,0.0,146.24853515625,20.86189,34,54.0625,2372,7,True
2025-12-09T07:24:41.456222+00:00,F,8.09748,0.0,146.6639404296875,18.11229,32,48.4375,1008,6,True
2025-12-09T07:24:41.456222+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:41.456222+00:00,nerdoct1,9.52989,3.10022,141,14.79555,60,0,995,1,True
2025-12-09T07:24:41.456222+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:41.456222+00:00,G,7.06966,0.0,142.3037109375,20.12879,30,44.1875,1311,1,True
2025-12-09T07:24:46.384849+00:00,A,6.62525,0.0,154.409912109375,23.30627,39,58.1875,4755,8,True
2025-12-09T07:24:46.384849+00:00,B,6.89983,0.0,152.324951171875,22.07662,38,53.0625,6015,9,True
2025-12-09T07:24:46.384849+00:00,C,7.86059,0.0,147.6029052734375,18.77758,37,52.875,6976,9,True
2025-12-09T07:24:46.384849+00:00,D,7.01178,0.0,147.6226806640625,21.05354,35,61.4375,4427,14,True
2025-12-09T07:24:46.384849+00:00,E,7.23691,0.0,146.145263671875,20.19444,34,54.0625,2372,7,True
2025-12-09T07:24:46.384849+00:00,F,7.91164,0.0,146.599365234375,18.52957,32,48.375,1008,6,True
2025-12-09T07:24:46.384849+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:46.384849+00:00,nerdoct1,9.82164,3.10083,140,14.25424,60.0625,0,995,1,True
2025-12-09T07:24:46.384849+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:46.384849+00:00,G,6.63802,0.0,142.49810791015625,21.46697,30,44.375,1311,1,True
2025-12-09T07:24:51.356447+00:00,A,6.85809,0.0,154.409912109375,22.515,39,58.25,4756,8,True
2025-12-09T07:24:51.356447+00:00,B,6.73812,0.0,152.1693115234375,22.58336,38,53.125,6017,9,True
2025-12-09T07:24:51.356447+00:00,C,7.65277,0.0,147.6690673828125,19.29616,37,52.8125,6977,9,True
2025-12-09T07:24:51.356447+00:00,D,6.29808,0.0,147.6265869140625,23.43994,35,61.5,4427,14,True
2025-12-09T07:24:51.356447+00:00,E,7.34129,0.0,146.318359375,19.93089,34,53.9375,2372,7,True
2025-12-09T07:24:51.356447+00:00,F,8.00553,0.0,146.599365234375,18.31226,32,48.4375,1008,6,True
2025-12-09T07:24:51.356447+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:51.356447+00:00,nerdoct1,10.54124,3.10123,140.75,13.35232,60,0,995,1,True
2025-12-09T07:24:51.356447+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:51.356447+00:00,G,6.78606,0.0,142.5369873046875,21.00438,30,44.125,1311,1,True
2025-12-09T07:24:56.290676+00:00,A,7.15496,0.0,154.40234375,21.57977,39,58.125,4756,8,True
2025-12-09T07:24:56.290676+00:00,B,7.81276,0.0,152.3153076171875,19.4957,38,53.125,6017,9,True
2025-12-09T07:24:56.290676+00:00,C,7.13288,0.0,147.814208984375,20.72293,37,52.875,6977,9,True
2025-12-09T07:24:56.290676+00:00,D,5.97475,0.0,147.70068359375,24.72082,35,61.4375,4427,14,True
2025-12-09T07:24:56.290676+00:00,E,7.18804,0.0,146.318359375,20.3558,34,54,2372,7,True
2025-12-09T07:24:56.290676+00:00,F,8.11736,0.0,146.599365234375,18.05998,32,48.5,1008,6,True
2025-12-09T07:24:56.290676+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:56.290676+00:00,nerdoct1,10.43634,3.10184,140.5,13.46257,60,0,995,1,True
2025-12-09T07:24:56.290676+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:24:56.290676+00:00,G,7.39349,0.0,142.459228515625,19.26819,30,44.3125,1312,1,True
2025-12-09T07:25:01.288417+00:00,A,7.52346,0.0,154.5487060546875,20.54223,39,58.3125,4756,8,True
2025-12-09T07:25:01.288417+00:00,B,8.84697,0.0,152.2471923828125,17.20897,38,53.0625,6018,9,True
2025-12-09T07:25:01.288417+00:00,C,7.01397,0.0,147.6805419921875,21.05521,37,52.9375,6977,9,True
2025-12-09T07:25:01.288417+00:00,D,6.09259,0.0,147.6363525390625,24.23212,35,61.5,4427,14,True
2025-12-09T07:25:01.288417+00:00,E,6.82796,0.0,146.2406005859375,21.4179,34,53.875,2373,7,True
2025-12-09T07:25:01.288417+00:00,F,7.71815,0.0,146.517333984375,18.98348,32,48.4375,1008,6,True
2025-12-09T07:25:01.288417+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:01.288417+00:00,nerdoct1,10.51064,3.10245,141.5,13.46255,60,0,995,1,True
2025-12-09T07:25:01.288417+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:01.288417+00:00,G,7.86056,0.0,142.56292724609375,18.13647,30,44,1313,1,True
2025-12-09T07:25:06.397903+00:00,A,7.90938,0.0,154.3927001953125,19.5202,39,58.1875,4756,8,True
2025-12-09T07:25:06.397903+00:00,B,8.62995,0.0,152.0997314453125,17.62464,38,53.1875,6018,9,True
2025-12-09T07:25:06.397903+00:00,C,7.32593,0.0,147.75830078125,20.16922,37,52.9375,6979,9,True
2025-12-09T07:25:06.397903+00:00,D,6.67173,0.0,147.480712890625,22.10532,35,61.4375,4427,14,True
2025-12-09T07:25:06.397903+00:00,E,6.85352,0.0,146.1319580078125,21.32216,34,54,2373,7,True
2025-12-09T07:25:06.397903+00:00,F,7.64085,0.0,146.4434814453125,19.16585,32,48.5625,1008,6,True
2025-12-09T07:25:06.397903+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:06.397903+00:00,nerdoct1,10.50262,3.10286,140.75,13.40142,60,0,995,1,True
2025-12-09T07:25:06.397903+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:06.397903+00:00,G,7.24568,0.0,142.42034912109375,19.65589,30,44.1875,1313,1,True
2025-12-09T07:25:11.410267+00:00,A,8.53692,0.0,154.254150390625,18.06907,39,58.0625,4756,8,True
2025-12-09T07:25:11.410267+00:00,B,8.36837,0.0,152.3153076171875,18.2013,38,53.4375,6018,9,True
2025-12-09T07:25:11.410267+00:00,C,8.13564,0.0,147.6029052734375,18.14276,37,52.6875,6979,9,True
2025-12-09T07:25:11.410267+00:00,D,7.28504,0.0,147.544677734375,20.25311,35,61.4375,4428,14,True
2025-12-09T07:25:11.410267+00:00,E,6.93694,0.0,146.3109130859375,21.09155,34,53.8125,2374,7,True
2025-12-09T07:25:11.410267+00:00,F,7.46379,0.0,146.6639404296875,19.65006,32,48.3125,1009,6,True
2025-12-09T07:25:11.410267+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:11.410267+00:00,nerdoct1,11.32696,3.10388,141.25,12.47025,60.0625,0,995,1,True
2025-12-09T07:25:11.410267+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:11.410267+00:00,G,7.1583,0.0,142.3814697265625,19.89039,30,44.3125,1313,1,True
2025-12-09T07:25:16.717482+00:00,A,8.71551,0.0,154.4708251953125,17.72367,39,58.25,4756,8,True
2025-12-09T07:25:16.717482+00:00,B,8.3434,0.0,152.2568359375,18.24877,38,53.125,6018,9,True
2025-12-09T07:25:16.717482+00:00,C,8.61994,0.0,147.6029052734375,17.12342,37,52.9375,6979,9,True
2025-12-09T07:25:16.717482+00:00,D,6.92998,0.0,147.5584716796875,21.29277,35,61.375,4428,14,True
2025-12-09T07:25:16.717482+00:00,E,7.61317,0.0,146.2406005859375,19.2089,34,53.9375,2374,7,True
2025-12-09T07:25:16.717482+00:00,F,7.03713,0.0,146.5213623046875,20.82119,32,48.3125,1009,6,True
2025-12-09T07:25:16.717482+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:16.717482+00:00,nerdoct1,11.41646,3.10408,141.25,12.37249,60,0,995,1,True
2025-12-09T07:25:16.717482+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:16.717482+00:00,G,6.96072,0.0,142.459228515625,20.46615,30,44.25,1314,1,True
2025-12-09T07:25:21.495241+00:00,A,9.17323,0.0,154.254150390625,16.81568,39,58.0625,4756,8,True
2025-12-09T07:25:21.495241+00:00,B,7.75081,0.0,152.3248291015625,19.65277,38,53.25,6018,9,True
2025-12-09T07:25:21.495241+00:00,C,8.5104,0.0,147.6690673828125,17.35161,37,52.75,6979,9,True
2025-12-09T07:25:21.495241+00:00,D,6.77526,0.0,147.492431640625,21.76928,35,61.5,4428,14,True
2025-12-09T07:25:21.495241+00:00,E,8.14551,0.0,146.1063232421875,17.93704,34,53.875,2375,7,True
2025-12-09T07:25:21.495241+00:00,F,7.23851,0.0,146.5859375,20.25085,32,48.4375,1009,6,True
2025-12-09T07:25:21.495241+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:21.495241+00:00,nerdoct1,11.61833,3.10469,141.25,12.15751,60,0,995,1,True
2025-12-09T07:25:21.495241+00:00,TestMiner,0,0,0,0,0,0,0,0,False
2025-12-09T07:25:21.495241+00:00,G,7.29469,0.0,142.42034912109375,19.52383,30,44.3125,1315,1,True
2025-12-09T07:25:26.573404+00:00,A,7.80715,0.0,154.3226318359375,19.76683,39,58.25,4756,8,True
2025-12-09T07:25:26.573404+00:00,B,7.48535,0.0,152.3153076171875,20.34846,38,53.1875,6018,9,True
2025-12-09T07:25:26.573404+00:00,C,8.47195,0.0,147.6806640625,17.43173,37,52.75,6979,9,True
2025-12-09T07:25:26.573404+00:00,D,6.71951,0.0,147.556640625,21.95944,35,61.625,4428,14,True
2025-12-09T07:25:26.573404+00:00,E,7.87174,0.0,146.248779296875,18.57897,34,53.9375,2376,7,True
2025-12-09T07:25:26.573404+00:00,F,7.42037,0.0,146.6639404296875,19.76505,32,48.5,1009,6,True
2025-12-09T07:25:26.573404+00:00,NerdAxe1,0,0,0,0,0,0,0,0,False
